WP_012508992.1,L304_S_6D_01818,77.477,4.77e-64,100.0,187.0
WP_012508987.1,L304_S_6D_01813,87.395,8.83e-77,100.0,219.0
WP_012508980.1,L304_S_6D_01806,63.566,9.94e-125,100.0,351.0
WP_012508980.1,L304_S_6D_01827,40.58,5.34e-44,80.0,152.0
WP_012508989.1,L304_S_6D_01815,82.556,0.0,100.0,1006.0
WP_012508062.1,L304_S_6D_02047,87.5,0.0,100.0,1196.0
WP_012508982.1,L304_S_6D_01808,84.182,0.0,100.0,1009.0
WP_012508993.1,L304_S_6D_01819,69.178,0.0,96.0,644.0
WP_041526868.1,L304_S_6D_01812,77.311,1.6e-65,94.0,191.0
WP_012508991.1,L304_S_6D_01817,82.938,0.0,100.0,724.0
WP_012508990.1,L304_S_6D_01816,91.365,0.0,100.0,706.0
WP_012508985.1,L304_S_6D_01811,67.01,2.89e-50,100.0,150.0
WP_012508571.1,L304_S_6D_00277,90.909,0.0,100.0,1104.0
WP_012508102.1,L304_S_6D_00253,90.083,0.0,100.0,928.0
WP_012508570.1,L304_S_6D_00276,82.379,4.66e-147,100.0,405.0
WP_012506869.1,L304_S_6D_01855,80.465,0.0,100.0,715.0
WP_012506867.1,L304_S_6D_01857,68.317,4.08e-48,99.0,145.0
WP_012508569.1,L304_S_6D_00275,75.641,1.49e-87,80.0,251.0
WP_012508981.1,L304_S_6D_01807,50.4,1.79e-42,98.0,133.0
WP_012508979.1,L304_S_6D_01805,44.211,4.09e-107,99.0,315.0
WP_012506868.1,L304_S_6D_01856,76.86,3.16e-67,98.0,195.0
WP_012506866.1,L304_S_6D_01858,58.621,4.52e-62,100.0,184.0
WP_012508983.1,L304_S_6D_01809,70.393,2.54e-179,100.0,496.0
WP_012508059.1,L304_S_6D_02044,76.558,0.0,100.0,568.0
WP_012508058.1,L304_S_6D_02043,89.668,0.0,100.0,515.0
WP_012508572.1,L304_S_6D_00278,88.122,0.0,100.0,649.0
WP_012508060.1,L304_S_6D_02045,68.478,2.97e-149,100.0,415.0
